date,appliances_energy,avg_temp_c,avg_humidity
2016-02-03 03:00:00,50,4.5,89.0
2016-02-03 03:10:00,40,4.5,89.0
2016-02-03 03:20:00,40,4.5,89.0
2016-02-03 03:30:00,40,4.5,89.0
2016-02-03 03:40:00,60,4.5,89.0
2016-02-03 03:50:00,60,4.5,89.0
2016-02-03 04:00:00,70,4.5,89.0
2016-02-03 04:10:00,60,4.55,89.1666666666667
2016-02-03 04:20:00,60,4.6,89.3333333333333
2016-02-03 04:30:00,50,4.65,89.5
2016-02-03 04:40:00,60,4.7,89.6666666666667
2016-02-03 04:50:00,60,4.75,89.8333333333333
2016-02-03 05:00:00,50,4.8,90.0
2016-02-03 05:10:00,60,4.75,89.8333333333333
2016-02-03 05:20:00,70,4.7,89.6666666666667
2016-02-03 05:30:00,60,4.65,89.5
2016-02-03 05:40:00,60,4.6,89.3333333333333
2016-02-03 05:50:00,50,4.55,89.1666666666667
2016-02-03 06:00:00,50,4.5,89.0
2016-02-03 06:10:00,60,4.5,89.3333333333333
2016-02-03 06:20:00,50,4.5,89.6666666666667
2016-02-03 06:30:00,60,4.5,90.0
2016-02-03 06:40:00,60,4.5,90.3333333333333
2016-02-03 06:50:00,60,4.5,90.6666666666667
2016-02-03 07:00:00,60,4.5,91.0
2016-02-03 07:10:00,60,4.41666666666667,91.1666666666667
2016-02-03 07:20:00,60,4.3333333333333295,91.3333333333333
2016-02-03 07:30:00,60,4.25,91.5
2016-02-03 07:40:00,60,4.16666666666667,91.6666666666667
2016-02-03 07:50:00,100,4.0833333333333295,91.8333333333333
2016-02-03 08:00:00,70,4.0,92.0
2016-02-03 08:10:00,70,3.9833333333333294,91.3333333333333
2016-02-03 08:20:00,90,3.9666666666666694,90.6666666666667
2016-02-03 08:30:00,190,3.95,90.0
2016-02-03 08:40:00,310,3.9333333333333296,89.3333333333333
2016-02-03 08:50:00,230,3.9166666666666705,88.6666666666667
2016-02-03 09:00:00,170,3.9,88.0
2016-02-03 09:10:00,320,3.9666666666666694,87.1666666666667
2016-02-03 09:20:00,300,4.03333333333333,86.3333333333333
2016-02-03 09:30:00,90,4.1,85.5
2016-02-03 09:40:00,90,4.16666666666667,84.6666666666667
2016-02-03 09:50:00,90,4.23333333333333,83.8333333333333
2016-02-03 10:00:00,120,4.3,83.0
2016-02-03 10:10:00,360,4.46666666666667,81.5
2016-02-03 10:20:00,220,4.633333333333329,80.0
2016-02-03 10:30:00,220,4.8,78.5
2016-02-03 10:40:00,410,4.96666666666667,77.0
2016-02-03 10:50:00,190,5.133333333333329,75.5
2016-02-03 11:00:00,80,5.3,74.0
2016-02-03 11:10:00,70,5.4,72.8333333333333
2016-02-03 11:20:00,70,5.5,71.6666666666667
2016-02-03 11:30:00,350,5.6,70.5
2016-02-03 11:40:00,340,5.7,69.3333333333333
2016-02-03 11:50:00,340,5.8,68.1666666666667
2016-02-03 12:00:00,340,5.9,67.0
2016-02-03 12:10:00,220,6.01666666666667,66.5
2016-02-03 12:20:00,70,6.133333333333329,66.0
2016-02-03 12:30:00,90,6.25,65.5
2016-02-03 12:40:00,80,6.36666666666667,65.0
2016-02-03 12:50:00,70,6.48333333333333,64.5
2016-02-03 13:00:00,70,6.6,64.0
2016-02-03 13:10:00,70,6.51666666666667,64.1666666666667
2016-02-03 13:20:00,120,6.43333333333333,64.3333333333333
2016-02-03 13:30:00,90,6.35,64.5
2016-02-03 13:40:00,100,6.26666666666667,64.6666666666667
2016-02-03 13:50:00,100,6.18333333333333,64.8333333333333
2016-02-03 14:00:00,240,6.1,65.0
2016-02-03 14:10:00,420,5.9,68.6666666666667
2016-02-03 14:20:00,200,5.7,72.3333333333333
2016-02-03 14:30:00,120,5.5,76.0
2016-02-03 14:40:00,120,5.3,79.6666666666667
2016-02-03 14:50:00,120,5.1,83.3333333333333
2016-02-03 15:00:00,220,4.9,87.0
2016-02-03 15:10:00,160,4.93333333333333,85.8333333333333
2016-02-03 15:20:00,130,4.96666666666667,84.6666666666667
2016-02-03 15:30:00,110,5.0,83.5
2016-02-03 15:40:00,90,5.03333333333333,82.3333333333333
2016-02-03 15:50:00,100,5.06666666666667,81.1666666666667
2016-02-03 16:00:00,180,5.1,80.0
2016-02-03 16:10:00,510,5.133333333333329,80.0
2016-02-03 16:20:00,350,5.16666666666667,80.0
2016-02-03 16:30:00,310,5.2,80.0
2016-02-03 16:40:00,300,5.23333333333333,80.0
2016-02-03 16:50:00,270,5.26666666666667,80.0
2016-02-03 17:00:00,270,5.3,80.0
2016-02-03 17:10:00,250,5.31666666666667,80.0
2016-02-03 17:20:00,230,5.3333333333333295,80.0
2016-02-03 17:30:00,120,5.35,80.0
2016-02-03 17:40:00,190,5.36666666666667,80.0
2016-02-03 17:50:00,170,5.383333333333329,80.0
2016-02-03 18:00:00,120,5.4,80.0
2016-02-03 18:10:00,120,5.383333333333329,80.0
2016-02-03 18:20:00,460,5.36666666666667,80.0
2016-02-03 18:30:00,600,5.35,80.0
2016-02-03 18:40:00,280,5.3333333333333295,80.0
2016-02-03 18:50:00,100,5.31666666666667,80.0
2016-02-03 19:00:00,110,5.3,80.0
2016-02-03 19:10:00,130,5.26666666666667,80.1666666666667
2016-02-03 19:20:00,120,5.23333333333333,80.3333333333333
2016-02-03 19:30:00,110,5.2,80.5
2016-02-03 19:40:00,160,5.16666666666667,80.6666666666667
2016-02-03 19:50:00,160,5.133333333333329,80.8333333333333
2016-02-03 20:00:00,150,5.1,81.0
2016-02-03 20:10:00,170,5.06666666666667,81.3333333333333
2016-02-03 20:20:00,100,5.03333333333333,81.6666666666667
2016-02-03 20:30:00,130,5.0,82.0
2016-02-03 20:40:00,100,4.96666666666667,82.3333333333333
2016-02-03 20:50:00,140,4.93333333333333,82.6666666666667
2016-02-03 21:00:00,120,4.9,83.0
2016-02-03 21:10:00,120,4.85,83.5
2016-02-03 21:20:00,140,4.8,84.0
2016-02-03 21:30:00,120,4.75,84.5
2016-02-03 21:40:00,130,4.7,85.0
2016-02-03 21:50:00,80,4.65,85.5
2016-02-03 22:00:00,70,4.6,86.0
2016-02-03 22:10:00,70,4.5,86.0
2016-02-03 22:20:00,70,4.4,86.0
2016-02-03 22:30:00,100,4.3,86.0
2016-02-03 22:40:00,100,4.2,86.0
2016-02-03 22:50:00,100,4.1,86.0
2016-02-03 23:00:00,70,4.0,86.0
2016-02-03 23:10:00,70,3.86666666666667,86.3333333333333
2016-02-03 23:20:00,70,3.7333333333333294,86.6666666666667
2016-02-03 23:30:00,70,3.6,87.0
2016-02-03 23:40:00,60,3.4666666666666694,87.3333333333333
2016-02-03 23:50:00,50,3.3333333333333295,87.6666666666667
2016-02-04 00:00:00,30,3.2,88.0
2016-02-04 00:10:00,20,2.95,88.6666666666667
2016-02-04 00:20:00,50,2.7,89.3333333333333
2016-02-04 00:30:00,40,2.45,90.0
2016-02-04 00:40:00,40,2.2,90.6666666666667
2016-02-04 00:50:00,50,1.95,91.3333333333333
2016-02-04 01:00:00,40,1.7,92.0
2016-02-04 01:10:00,50,1.78333333333333,91.8333333333333
2016-02-04 01:20:00,40,1.86666666666667,91.6666666666667
2016-02-04 01:30:00,50,1.95,91.5
2016-02-04 01:40:00,50,2.03333333333333,91.3333333333333
2016-02-04 01:50:00,40,2.11666666666667,91.1666666666667
2016-02-04 02:00:00,50,2.2,91.0
2016-02-04 02:10:00,40,2.16666666666667,90.6666666666667
2016-02-04 02:20:00,40,2.13333333333333,90.3333333333333
2016-02-04 02:30:00,50,2.1,90.0
2016-02-04 02:40:00,50,2.06666666666667,89.6666666666667
2016-02-04 02:50:00,50,2.03333333333333,89.3333333333333
2016-02-04 03:00:00,50,2.0,89.0
2016-02-04 03:10:00,40,1.95,89.0
2016-02-04 03:20:00,20,1.9,89.0
2016-02-04 03:30:00,20,1.85,89.0
2016-02-04 03:40:00,20,1.8,89.0
2016-02-04 03:50:00,40,1.75,89.0
2016-02-04 04:00:00,50,1.7,89.0
2016-02-04 04:10:00,60,1.78333333333333,89.3333333333333
2016-02-04 04:20:00,40,1.86666666666667,89.6666666666667
2016-02-04 04:30:00,50,1.95,90.0
2016-02-04 04:40:00,40,2.03333333333333,90.3333333333333
2016-02-04 04:50:00,40,2.11666666666667,90.6666666666667
2016-02-04 05:00:00,50,2.2,91.0
2016-02-04 05:10:00,40,2.28333333333333,91.0
2016-02-04 05:20:00,50,2.36666666666667,91.0
2016-02-04 05:30:00,50,2.45,91.0
2016-02-04 05:40:00,50,2.53333333333333,91.0
2016-02-04 05:50:00,40,2.61666666666667,91.0
2016-02-04 06:00:00,40,2.7,91.0
2016-02-04 06:10:00,40,2.81666666666667,91.1666666666667
2016-02-04 06:20:00,40,2.93333333333333,91.3333333333333
2016-02-04 06:30:00,50,3.05,91.5
2016-02-04 06:40:00,30,3.16666666666667,91.6666666666667
2016-02-04 06:50:00,30,3.28333333333333,91.8333333333333
2016-02-04 07:00:00,30,3.4,92.0
2016-02-04 07:10:00,40,3.5,92.0
2016-02-04 07:20:00,60,3.6,92.0
2016-02-04 07:30:00,50,3.7,92.0
2016-02-04 07:40:00,50,3.8,92.0
2016-02-04 07:50:00,70,3.9,92.0
2016-02-04 08:00:00,60,4.0,92.0
2016-02-04 08:10:00,60,4.0,92.5
2016-02-04 08:20:00,80,4.0,93.0
2016-02-04 08:30:00,60,4.0,93.5
2016-02-04 08:40:00,60,4.0,94.0
2016-02-04 08:50:00,50,4.0,94.5
2016-02-04 09:00:00,50,4.0,95.0
2016-02-04 09:10:00,60,4.0833333333333295,95.1666666666667
2016-02-04 09:20:00,170,4.16666666666667,95.3333333333333
2016-02-04 09:30:00,350,4.25,95.5
2016-02-04 09:40:00,140,4.3333333333333295,95.6666666666667
2016-02-04 09:50:00,80,4.41666666666667,95.8333333333333
2016-02-04 10:00:00,50,4.5,96.0
2016-02-04 10:10:00,40,4.6,96.0
2016-02-04 10:20:00,50,4.7,96.0
2016-02-04 10:30:00,60,4.8,96.0
2016-02-04 10:40:00,60,4.9,96.0
2016-02-04 10:50:00,60,5.0,96.0
2016-02-04 11:00:00,80,5.1,96.0
2016-02-04 11:10:00,70,5.3,96.0
2016-02-04 11:20:00,70,5.5,96.0
2016-02-04 11:30:00,90,5.7,96.0
2016-02-04 11:40:00,60,5.9,96.0
2016-02-04 11:50:00,50,6.1,96.0
2016-02-04 12:00:00,470,6.3,96.0
2016-02-04 12:10:00,600,6.53333333333333,95.8333333333333
2016-02-04 12:20:00,330,6.76666666666667,95.6666666666667
2016-02-04 12:30:00,260,7.0,95.5
2016-02-04 12:40:00,240,7.233333333333332,95.3333333333333
2016-02-04 12:50:00,220,7.46666666666667,95.1666666666667
2016-02-04 13:00:00,260,7.7,95.0
2016-02-04 13:10:00,300,8.0,94.1666666666667
2016-02-04 13:20:00,70,8.3,93.3333333333333
2016-02-04 13:30:00,60,8.599999999999998,92.5
2016-02-04 13:40:00,70,8.9,91.6666666666667
2016-02-04 13:50:00,70,9.2,90.8333333333333
2016-02-04 14:00:00,110,9.5,90.0
2016-02-04 14:10:00,180,9.5,90.1666666666667
2016-02-04 14:20:00,170,9.5,90.3333333333333
2016-02-04 14:30:00,50,9.5,90.5
2016-02-04 14:40:00,50,9.5,90.6666666666667
2016-02-04 14:50:00,60,9.5,90.8333333333333
2016-02-04 15:00:00,60,9.5,91.0
2016-02-04 15:10:00,60,9.6,90.1666666666667
2016-02-04 15:20:00,60,9.7,89.3333333333333
2016-02-04 15:30:00,70,9.8,88.5
2016-02-04 15:40:00,80,9.9,87.6666666666667
2016-02-04 15:50:00,90,10.0,86.8333333333333
2016-02-04 16:00:00,90,10.1,86.0
2016-02-04 16:10:00,100,10.05,86.1666666666667
2016-02-04 16:20:00,90,10.0,86.3333333333333
2016-02-04 16:30:00,100,9.95,86.5
2016-02-04 16:40:00,100,9.9,86.6666666666667
2016-02-04 16:50:00,120,9.85,86.8333333333333
2016-02-04 17:00:00,120,9.8,87.0
2016-02-04 17:10:00,120,9.75,87.1666666666667
2016-02-04 17:20:00,110,9.7,87.3333333333333
2016-02-04 17:30:00,100,9.65,87.5
2016-02-04 17:40:00,100,9.6,87.6666666666667
2016-02-04 17:50:00,80,9.55,87.8333333333333
2016-02-04 18:00:00,110,9.5,88.0
2016-02-04 18:10:00,90,9.35,88.0
2016-02-04 18:20:00,90,9.2,88.0
2016-02-04 18:30:00,350,9.05,88.0
2016-02-04 18:40:00,530,8.9,88.0
2016-02-04 18:50:00,500,8.75,88.0
2016-02-04 19:00:00,100,8.599999999999998,88.0
2016-02-04 19:10:00,110,8.51666666666667,88.1666666666667
2016-02-04 19:20:00,120,8.43333333333333,88.3333333333333
2016-02-04 19:30:00,370,8.349999999999998,88.5
2016-02-04 19:40:00,210,8.26666666666667,88.6666666666667
2016-02-04 19:50:00,110,8.18333333333333,88.8333333333333
2016-02-04 20:00:00,100,8.099999999999998,89.0
2016-02-04 20:10:00,100,7.849999999999999,89.3333333333333
2016-02-04 20:20:00,100,7.599999999999999,89.6666666666667
2016-02-04 20:30:00,100,7.349999999999999,90.0
2016-02-04 20:40:00,100,7.1,90.3333333333333
2016-02-04 20:50:00,100,6.85,90.6666666666667
2016-02-04 21:00:00,110,6.6,91.0
2016-02-04 21:10:00,110,6.48333333333333,92.0
2016-02-04 21:20:00,80,6.36666666666667,93.0
2016-02-04 21:30:00,230,6.25,94.0
2016-02-04 21:40:00,420,6.133333333333329,95.0
2016-02-04 21:50:00,240,6.01666666666667,96.0
2016-02-04 22:00:00,70,5.9,97.0
2016-02-04 22:10:00,70,6.05,96.5
2016-02-04 22:20:00,70,6.2,96.0
2016-02-04 22:30:00,60,6.35,95.5
2016-02-04 22:40:00,60,6.5,95.0
2016-02-04 22:50:00,60,6.65,94.5
2016-02-04 23:00:00,50,6.8,94.0
2016-02-04 23:10:00,60,6.883333333333329,93.8333333333333
2016-02-04 23:20:00,50,6.96666666666667,93.6666666666667
2016-02-04 23:30:00,50,7.05,93.5
2016-02-04 23:40:00,60,7.133333333333329,93.3333333333333
2016-02-04 23:50:00,70,7.21666666666667,93.1666666666667
2016-02-05 00:00:00,60,7.3,93.0
2016-02-05 00:10:00,60,7.25,93.6666666666667
2016-02-05 00:20:00,40,7.2,94.3333333333333
2016-02-05 00:30:00,20,7.15,95.0
2016-02-05 00:40:00,20,7.1,95.6666666666667
2016-02-05 00:50:00,20,7.05,96.3333333333333
2016-02-05 01:00:00,30,7.0,97.0
2016-02-05 01:10:00,50,7.05,97.3333333333333
2016-02-05 01:20:00,50,7.1,97.6666666666667
2016-02-05 01:30:00,50,7.15,98.0
2016-02-05 01:40:00,40,7.2,98.3333333333333
2016-02-05 01:50:00,40,7.25,98.6666666666667
2016-02-05 02:00:00,40,7.3,99.0
2016-02-05 02:10:00,50,7.43333333333333,99.0
2016-02-05 02:20:00,50,7.56666666666667,99.0
2016-02-05 02:30:00,50,7.7,99.0
2016-02-05 02:40:00,50,7.8333333333333295,99.0
2016-02-05 02:50:00,50,7.96666666666667,99.0
2016-02-05 03:00:00,40,8.099999999999998,99.0
2016-02-05 03:10:00,50,8.16666666666667,98.8333333333333
2016-02-05 03:20:00,40,8.233333333333329,98.6666666666667
2016-02-05 03:30:00,40,8.3,98.5
2016-02-05 03:40:00,50,8.36666666666667,98.3333333333333
2016-02-05 03:50:00,40,8.43333333333333,98.1666666666667
2016-02-05 04:00:00,40,8.5,98.0
2016-02-05 04:10:00,30,8.55,97.8333333333333
2016-02-05 04:20:00,20,8.599999999999998,97.6666666666667
2016-02-05 04:30:00,40,8.65,97.5
2016-02-05 04:40:00,40,8.699999999999998,97.3333333333333
2016-02-05 04:50:00,40,8.75,97.1666666666667
2016-02-05 05:00:00,40,8.8,97.0
2016-02-05 05:10:00,50,8.8,97.0
2016-02-05 05:20:00,50,8.8,97.0
2016-02-05 05:30:00,50,8.8,97.0
2016-02-05 05:40:00,50,8.8,97.0
2016-02-05 05:50:00,40,8.8,97.0
2016-02-05 06:00:00,50,8.8,97.0
2016-02-05 06:10:00,40,8.78333333333333,97.3333333333333
2016-02-05 06:20:00,40,8.76666666666667,97.6666666666667
2016-02-05 06:30:00,40,8.75,98.0
2016-02-05 06:40:00,50,8.733333333333329,98.3333333333333
2016-02-05 06:50:00,50,8.71666666666667,98.6666666666667
2016-02-05 07:00:00,50,8.699999999999998,99.0
2016-02-05 07:10:00,40,8.71666666666667,99.0
2016-02-05 07:20:00,50,8.733333333333329,99.0
2016-02-05 07:30:00,30,8.75,99.0
2016-02-05 07:40:00,20,8.76666666666667,99.0
2016-02-05 07:50:00,50,8.78333333333333,99.0
2016-02-05 08:00:00,20,8.8,99.0
2016-02-05 08:10:00,60,8.8,98.8333333333333
2016-02-05 08:20:00,50,8.8,98.6666666666667
2016-02-05 08:30:00,60,8.8,98.5
2016-02-05 08:40:00,60,8.8,98.3333333333333
2016-02-05 08:50:00,60,8.8,98.1666666666667
2016-02-05 09:00:00,50,8.8,98.0
2016-02-05 09:10:00,40,8.83333333333333,98.0
2016-02-05 09:20:00,50,8.86666666666667,98.0
2016-02-05 09:30:00,40,8.9,98.0
2016-02-05 09:40:00,60,8.93333333333333,98.0
2016-02-05 09:50:00,50,8.96666666666667,98.0
2016-02-05 10:00:00,50,9.0,98.0
2016-02-05 10:10:00,40,9.08333333333333,97.3333333333333
2016-02-05 10:20:00,40,9.16666666666667,96.6666666666667
2016-02-05 10:30:00,50,9.25,96.0
2016-02-05 10:40:00,20,9.33333333333333,95.3333333333333
2016-02-05 10:50:00,20,9.41666666666667,94.6666666666667
2016-02-05 11:00:00,40,9.5,94.0
2016-02-05 11:10:00,40,9.55,93.6666666666667
2016-02-05 11:20:00,60,9.6,93.3333333333333
2016-02-05 11:30:00,70,9.65,93.0
2016-02-05 11:40:00,60,9.7,92.6666666666667
2016-02-05 11:50:00,150,9.75,92.3333333333333
2016-02-05 12:00:00,70,9.8,92.0
2016-02-05 12:10:00,60,9.8,91.6666666666667
2016-02-05 12:20:00,80,9.8,91.3333333333333
2016-02-05 12:30:00,70,9.8,91.0
2016-02-05 12:40:00,70,9.8,90.6666666666667
2016-02-05 12:50:00,70,9.8,90.3333333333333
2016-02-05 13:00:00,60,9.8,90.0
2016-02-05 13:10:00,60,9.8,90.0
2016-02-05 13:20:00,70,9.8,90.0
2016-02-05 13:30:00,40,9.8,90.0
2016-02-05 13:40:00,40,9.8,90.0
2016-02-05 13:50:00,50,9.8,90.0
2016-02-05 14:00:00,50,9.8,90.0
2016-02-05 14:10:00,50,9.8,89.8333333333333
2016-02-05 14:20:00,40,9.8,89.6666666666667
2016-02-05 14:30:00,30,9.8,89.5
2016-02-05 14:40:00,30,9.8,89.3333333333333
2016-02-05 14:50:00,20,9.8,89.1666666666667
2016-02-05 15:00:00,30,9.8,89.0
2016-02-05 15:10:00,50,9.8,89.0
2016-02-05 15:20:00,60,9.8,89.0
2016-02-05 15:30:00,60,9.8,89.0
2016-02-05 15:40:00,50,9.8,89.0
2016-02-05 15:50:00,60,9.8,89.0
2016-02-05 16:00:00,50,9.8,89.0
2016-02-05 16:10:00,50,9.83333333333333,89.1666666666667
2016-02-05 16:20:00,50,9.86666666666667,89.3333333333333
2016-02-05 16:30:00,50,9.9,89.5
2016-02-05 16:40:00,50,9.93333333333333,89.6666666666667
2016-02-05 16:50:00,60,9.96666666666667,89.8333333333333
2016-02-05 17:00:00,60,10.0,90.0
2016-02-05 17:10:00,50,9.96666666666667,89.8333333333333
2016-02-05 17:20:00,50,9.93333333333333,89.6666666666667
2016-02-05 17:30:00,80,9.9,89.5
2016-02-05 17:40:00,80,9.86666666666667,89.3333333333333
2016-02-05 17:50:00,90,9.83333333333333,89.1666666666667
2016-02-05 18:00:00,90,9.8,89.0
2016-02-05 18:10:00,100,9.76666666666667,89.3333333333333
2016-02-05 18:20:00,150,9.733333333333329,89.6666666666667
2016-02-05 18:30:00,540,9.7,90.0
2016-02-05 18:40:00,370,9.66666666666667,90.3333333333333
2016-02-05 18:50:00,180,9.633333333333328,90.6666666666667
2016-02-05 19:00:00,150,9.6,91.0
2016-02-05 19:10:00,220,9.51666666666667,91.1666666666667
2016-02-05 19:20:00,100,9.43333333333333,91.3333333333333
2016-02-05 19:30:00,100,9.35,91.5
2016-02-05 19:40:00,120,9.26666666666667,91.6666666666667
2016-02-05 19:50:00,100,9.18333333333333,91.8333333333333
2016-02-05 20:00:00,90,9.1,92.0
2016-02-05 20:10:00,100,9.05,91.6666666666667
2016-02-05 20:20:00,110,9.0,91.3333333333333
2016-02-05 20:30:00,100,8.949999999999998,91.0
2016-02-05 20:40:00,70,8.9,90.6666666666667
2016-02-05 20:50:00,80,8.849999999999998,90.3333333333333
2016-02-05 21:00:00,80,8.8,90.0
2016-02-05 21:10:00,80,8.76666666666667,90.1666666666667
2016-02-05 21:20:00,70,8.733333333333329,90.3333333333333
2016-02-05 21:30:00,80,8.699999999999998,90.5
2016-02-05 21:40:00,60,8.66666666666667,90.6666666666667
2016-02-05 21:50:00,80,8.63333333333333,90.8333333333333
2016-02-05 22:00:00,70,8.599999999999998,91.0
2016-02-05 22:10:00,60,8.66666666666667,90.3333333333333
2016-02-05 22:20:00,60,8.733333333333329,89.6666666666667
2016-02-05 22:30:00,50,8.8,89.0
2016-02-05 22:40:00,50,8.86666666666667,88.3333333333333
2016-02-05 22:50:00,50,8.93333333333333,87.6666666666667
2016-02-05 23:00:00,30,9.0,87.0
2016-02-05 23:10:00,20,9.05,86.6666666666667
2016-02-05 23:20:00,20,9.1,86.3333333333333
2016-02-05 23:30:00,30,9.15,86.0
2016-02-05 23:40:00,40,9.2,85.6666666666667
2016-02-05 23:50:00,50,9.25,85.3333333333333
2016-02-06 00:00:00,60,9.3,85.0
2016-02-06 00:10:00,50,9.35,84.8333333333333
2016-02-06 00:20:00,40,9.4,84.6666666666667
2016-02-06 00:30:00,50,9.45,84.5
2016-02-06 00:40:00,40,9.5,84.3333333333333
2016-02-06 00:50:00,50,9.55,84.1666666666667
2016-02-06 01:00:00,40,9.6,84.0
2016-02-06 01:10:00,50,9.46666666666667,84.5
2016-02-06 01:20:00,50,9.33333333333333,85.0
2016-02-06 01:30:00,50,9.2,85.5
2016-02-06 01:40:00,50,9.06666666666667,86.0
2016-02-06 01:50:00,40,8.93333333333333,86.5
2016-02-06 02:00:00,40,8.8,87.0
2016-02-06 02:10:00,40,8.849999999999998,86.6666666666667
2016-02-06 02:20:00,40,8.9,86.3333333333333
2016-02-06 02:30:00,50,8.949999999999998,86.0
2016-02-06 02:40:00,50,9.0,85.6666666666667
2016-02-06 02:50:00,50,9.05,85.3333333333333
2016-02-06 03:00:00,50,9.1,85.0
2016-02-06 03:10:00,40,9.133333333333328,84.6666666666667
2016-02-06 03:20:00,50,9.16666666666667,84.3333333333333
2016-02-06 03:30:00,40,9.2,84.0
2016-02-06 03:40:00,40,9.233333333333329,83.6666666666667
2016-02-06 03:50:00,50,9.26666666666667,83.3333333333333
2016-02-06 04:00:00,30,9.3,83.0
2016-02-06 04:10:00,30,9.21666666666667,83.1666666666667
2016-02-06 04:20:00,30,9.133333333333328,83.3333333333333
2016-02-06 04:30:00,40,9.05,83.5
2016-02-06 04:40:00,50,8.96666666666667,83.6666666666667
2016-02-06 04:50:00,40,8.88333333333333,83.8333333333333
2016-02-06 05:00:00,40,8.8,84.0
2016-02-06 05:10:00,50,8.76666666666667,84.0
2016-02-06 05:20:00,40,8.733333333333329,84.0
2016-02-06 05:30:00,50,8.699999999999998,84.0
2016-02-06 05:40:00,50,8.66666666666667,84.0
2016-02-06 05:50:00,50,8.63333333333333,84.0
2016-02-06 06:00:00,50,8.599999999999998,84.0
2016-02-06 06:10:00,50,8.58333333333333,84.3333333333333
2016-02-06 06:20:00,40,8.56666666666667,84.6666666666667
2016-02-06 06:30:00,40,8.55,85.0
2016-02-06 06:40:00,50,8.53333333333333,85.3333333333333
2016-02-06 06:50:00,40,8.51666666666667,85.6666666666667
2016-02-06 07:00:00,50,8.5,86.0
2016-02-06 07:10:00,50,8.33333333333333,86.5
2016-02-06 07:20:00,60,8.16666666666667,87.0
2016-02-06 07:30:00,40,8.0,87.5
2016-02-06 07:40:00,50,7.8333333333333295,88.0
2016-02-06 07:50:00,40,7.666666666666669,88.5
2016-02-06 08:00:00,40,7.5,89.0
2016-02-06 08:10:00,40,7.616666666666669,88.5
2016-02-06 08:20:00,40,7.733333333333332,88.0
2016-02-06 08:30:00,50,7.849999999999999,87.5
2016-02-06 08:40:00,50,7.96666666666667,87.0
2016-02-06 08:50:00,50,8.08333333333333,86.5
2016-02-06 09:00:00,50,8.199999999999998,86.0
2016-02-06 09:10:00,60,8.25,85.6666666666667
2016-02-06 09:20:00,20,8.3,85.3333333333333
2016-02-06 09:30:00,20,8.349999999999998,85.0
2016-02-06 09:40:00,30,8.4,84.6666666666667
2016-02-06 09:50:00,40,8.449999999999998,84.3333333333333
2016-02-06 10:00:00,50,8.5,84.0
2016-02-06 10:10:00,60,8.55,83.8333333333333
2016-02-06 10:20:00,60,8.599999999999998,83.6666666666667
2016-02-06 10:30:00,60,8.65,83.5
2016-02-06 10:40:00,60,8.699999999999998,83.3333333333333
2016-02-06 10:50:00,40,8.75,83.1666666666667
2016-02-06 11:00:00,50,8.8,83.0
2016-02-06 11:10:00,40,8.983333333333329,82.1666666666667
2016-02-06 11:20:00,50,9.16666666666667,81.3333333333333
2016-02-06 11:30:00,60,9.35,80.5
2016-02-06 11:40:00,60,9.533333333333328,79.6666666666667
2016-02-06 11:50:00,70,9.71666666666667,78.8333333333333
2016-02-06 12:00:00,70,9.9,78.0
2016-02-06 12:10:00,70,9.96666666666667,77.6666666666667
2016-02-06 12:20:00,90,10.0333333333333,77.3333333333333
2016-02-06 12:30:00,80,10.1,77.0
2016-02-06 12:40:00,80,10.1666666666667,76.6666666666667
2016-02-06 12:50:00,70,10.2333333333333,76.3333333333333
2016-02-06 13:00:00,60,10.3,76.0
2016-02-06 13:10:00,70,10.3833333333333,75.5
2016-02-06 13:20:00,70,10.4666666666667,75.0
2016-02-06 13:30:00,70,10.55,74.5
2016-02-06 13:40:00,50,10.6333333333333,74.0
2016-02-06 13:50:00,50,10.7166666666667,73.5
2016-02-06 14:00:00,50,10.8,73.0
2016-02-06 14:10:00,50,10.7666666666667,73.0
2016-02-06 14:20:00,60,10.7333333333333,73.0
2016-02-06 14:30:00,60,10.7,73.0
2016-02-06 14:40:00,80,10.6666666666667,73.0
2016-02-06 14:50:00,70,10.6333333333333,73.0
2016-02-06 15:00:00,70,10.6,73.0
2016-02-06 15:10:00,70,10.6666666666667,72.8333333333333
2016-02-06 15:20:00,60,10.7333333333333,72.6666666666667
2016-02-06 15:30:00,190,10.8,72.5
2016-02-06 15:40:00,340,10.8666666666667,72.3333333333333
2016-02-06 15:50:00,360,10.9333333333333,72.1666666666667
2016-02-06 16:00:00,140,11.0,72.0
2016-02-06 16:10:00,70,10.9333333333333,72.5
2016-02-06 16:20:00,160,10.8666666666667,73.0
2016-02-06 16:30:00,420,10.8,73.5
2016-02-06 16:40:00,230,10.7333333333333,74.0
2016-02-06 16:50:00,440,10.6666666666667,74.5
2016-02-06 17:00:00,240,10.6,75.0
2016-02-06 17:10:00,460,10.5833333333333,74.8333333333333
2016-02-06 17:20:00,90,10.5666666666667,74.6666666666667
2016-02-06 17:30:00,240,10.55,74.5
2016-02-06 17:40:00,250,10.5333333333333,74.3333333333333
2016-02-06 17:50:00,90,10.5166666666667,74.1666666666667
2016-02-06 18:00:00,80,10.5,74.0
2016-02-06 18:10:00,90,10.4333333333333,73.6666666666667
2016-02-06 18:20:00,80,10.3666666666667,73.3333333333333
2016-02-06 18:30:00,370,10.3,73.0
2016-02-06 18:40:00,270,10.2333333333333,72.6666666666667
